timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util,active_hosts,idle_hosts,suspended_hosts,total_wakeups,wake_energy_kwh,h0_cpu_util,h0_state,h1_cpu_util,h1_state,h2_cpu_util,h2_state,h3_cpu_util,h3_state,h4_cpu_util,h4_state,h5_cpu_util,h5_state,h6_cpu_util,h6_state,h7_cpu_util,h7_state,h8_cpu_util,h8_state,h9_cpu_util,h9_state
10103830.0,280.801756,0.619058,281.420815,11,0,0.00,0.0859,0.0875,2,0,8,2,0.001000,0.7344,2,0.1250,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10104296.0,280.863750,0.862267,281.726016,12,0,0.00,0.0859,0.0625,2,0,8,3,0.001500,0.6719,2,0.1875,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10104920.0,280.941980,1.152133,282.094114,13,1,0.00,0.0797,0.0750,1,0,9,3,0.001500,0.7969,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10105081.0,280.961351,1.235317,282.196667,14,2,0.00,0.0969,0.0875,1,0,9,3,0.001500,0.9688,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10105616.0,281.026873,1.515408,282.542281,15,2,0.00,0.0844,0.0875,2,0,8,4,0.002000,0.7969,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10106099.0,281.093425,1.798125,282.891550,16,2,0.00,0.0844,0.0875,1,0,9,4,0.002000,0.8438,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10106214.0,281.107680,1.866167,282.973847,17,2,0.00,0.0891,0.1000,1,0,9,4,0.002000,0.8906,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10106404.0,281.131889,1.981808,283.113697,18,2,0.00,0.0844,0.0875,2,0,8,5,0.002500,0.7969,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10106593.0,281.161081,2.106008,283.267089,19,2,0.00,0.0922,0.0750,1,1,8,5,0.002500,0.9219,2,0.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10106755.0,281.182972,2.191508,283.374480,20,2,0.00,0.0969,0.0875,1,0,9,5,0.002500,0.9688,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10107108.0,281.230012,2.387017,283.617029,21,2,0.00,0.0969,0.0875,2,0,8,6,0.003000,0.9219,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10107156.0,281.237895,2.418617,283.656512,22,2,0.00,0.1016,0.1000,2,0,8,6,0.003000,0.9688,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10107360.0,281.272143,2.568217,283.840360,23,2,0.00,0.1078,0.1125,2,0,8,6,0.003000,0.9688,2,0.1094,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10107678.0,281.317172,2.740750,284.057922,24,2,0.00,0.0797,0.0750,2,0,8,7,0.003500,0.7500,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10107700.0,281.320491,2.753583,284.074074,25,2,0.00,0.0859,0.0875,2,0,8,7,0.003500,0.8125,2,0.0469,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10108119.0,281.377390,2.993033,284.370423,26,3,0.00,0.0938,0.0875,1,0,9,7,0.003500,0.9375,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10108195.0,281.387865,3.038000,284.425865,27,3,0.00,0.1219,0.1000,2,0,8,8,0.004000,0.9375,2,0.2813,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10108262.0,281.400171,3.087133,284.487305,28,3,0.00,0.1266,0.1125,2,0,8,8,0.004000,0.9844,2,0.2813,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10119674.0,282.568064,7.110108,289.678172,29,3,0.00,0.0438,0.0250,2,0,8,9,0.004500,0.2500,2,0.1875,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10119716.0,282.573226,7.122008,289.695235,30,4,0.00,0.0625,0.0250,2,0,8,9,0.004500,0.4375,2,0.1875,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10119805.0,282.585464,7.147225,289.732689,31,5,0.00,0.0813,0.0250,2,0,8,9,0.004500,0.6250,2,0.1875,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
10119881.0,282.597022,7.168758,289.765781,32,6,0.00,0.0938,0.0375,2,0,8,9,0.004500,0.7500,2,0.1875,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0
